Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
168543,1.91238133634808,0.053509397950434,-1.57838060050908,1.32596463027957,0.386082751195275,-0.866748923276519,0.57211322379801,-0.272528152169146,-0.029176245638442,0.418115895641417,0.758821905114858,0.906638019823129,-0.61133440755561,0.794082292698536,-1.19295355035971,-0.551053395781237,-0.331124674145517,-0.154328864671735,0.024686915310043,-0.238911559376397,0.125351525272224,0.463036517692407,-0.031471480005533,0.018292516816857,0.395294426207743,-0.515020397029763,-0.026607657685042,-0.065830375622998,43.41,0
168544,2.13711976195845,0.16320298517639,-2.05145924298136,0.066644386661861,0.438089314314437,-1.83849288508358,0.828773736510707,-0.635400148995251,0.173255936482475,0.017564062067201,-0.58073294076077,0.366893575671564,0.092821091129247,0.776259149138781,0.348164425871048,-0.658805976147948,-0.258508109477783,-0.578212944508042,0.1001467599462,-0.238507495930038,0.149378071758303,0.598121802951814,-0.040744738779486,0.111042081368093,0.445199178578105,0.237425439857915,-0.084155614094287,-0.078735461309199,0.97,0
168544,-0.413483073095987,-0.1946602977309,1.43837885509862,-1.66263765303586,-0.102921536015852,0.004348016559549,0.234025928388622,-0.125421269756395,-0.914794025462385,0.468008550391219,0.119231525329601,0.054057767287314,0.109868496216704,-0.342282631058909,-0.678889030277823,-0.857503985795094,-0.863664818612627,1.64275540745517,-0.432407179129758,-0.456153035088881,-0.564648849699192,-1.01756729400849,0.17168716069597,-0.552599628399881,-0.8646536568685,0.162074222905096,-0.148062919242101,-0.073588497566001,33.99,0
168545,0.840020611496094,-2.31497133050652,-1.55738651919539,0.319639901356453,0.021836885833126,1.9900894400884,-0.049876856199623,0.470376002780385,0.866929894009952,-0.276006658285831,0.714500172643578,0.993126674392013,-0.342071466447519,0.304381735578934,0.105419966995902,-0.285542640676028,0.102298128446036,-1.27306412482115,-0.420141870003355,0.840016066064465,-0.02501743889196,-1.12804318699382,0.029539785585241,-0.949845344153742,-0.977261357996069,0.169796590647641,-0.108509682165221,0.026385934427308,552,0
168545,1.64195147719365,-2.22310776692629,-2.91412542875486,-1.38457209335081,-0.579399884596366,-1.2712869488814,0.471174048233599,-0.652129214432752,-2.33472016676068,1.75257177053693,0.412729965636607,-0.569353585085485,-0.15068761961241,0.625862073759091,-1.28323313651136,-1.09235724476249,0.477782775072316,0.299889304281624,0.276862584349324,0.301356734542737,0.375955417137242,0.71992170873302,-0.534558621902674,-0.26593025275673,0.512715948234298,0.262174121421152,-0.148930445512272,-0.035234722893325,398,0
168548,1.43348777730184,-1.36386390705491,-0.816399711592072,0.339314378254476,-0.023360351859259,1.89070567737345,-0.80681966577626,0.626075891247684,1.34115016418762,-0.244385859149844,-0.268475980009336,0.115136414346746,-0.925681814993871,0.120361987676669,1.58763850144692,-0.881800484855123,0.764652413648616,-1.72382119757288,-1.84645185117834,0.039973379191365,0.414447713217005,1.03553591508529,0.126589476931294,-0.568638154177098,-0.620455004118845,0.691003111298647,-0.000791656805799,-0.02458291764407,209,0
168549,-1.10625957729489,1.40951270633133,1.55302836027083,4.15661819490274,0.915991140576168,1.83186738175025,-0.327341276396929,0.968536363132408,-2.22642792901654,1.25477549246032,-0.21145176826947,0.301431942730248,0.787253426745719,0.279927462648962,-0.347320637343105,0.28842168423865,0.009834136758608,0.389012356132432,2.07744374250898,0.470357488090876,-0.357052396861266,-1.1581285143214,-0.10096763165971,-0.167265345527105,0.044020966696342,0.076964551731393,0.236450425347263,0.018459649809613,5.67,0
168551,-0.035693598384381,0.231418530659198,0.922317425609091,0.863674792710051,0.470352659823418,0.857059882602976,-0.563556302588373,0.218165969840458,-0.097767321648687,0.403770897591495,0.333651137511187,0.850077656942937,1.32145155125849,-0.22849301941217,0.810108104213846,-0.44970324959029,-0.101644314716598,1.103106179838,2.97981044660443,0.254976420662675,0.315235941693189,1.1996417818831,-0.161863524545322,0.222306598747896,-1.17213159885222,0.862474065948325,0.195104128636497,0.209739248344794,1.18,0
168552,0.182552037460361,1.03536403517912,-0.653614801692113,-0.683715440344088,1.22298723018417,-0.480893331063087,0.998932639774146,-0.093224036146492,-0.059530277859899,-0.846767148505493,-1.17080596089386,-0.136359303642124,0.452979950585748,-1.12064796363558,-0.232364971309616,0.491927768488886,0.127685579802882,-0.059868064798535,-0.00526198045874,0.068654707149265,-0.375044362387635,-0.917995959286615,0.0261113760254,-0.010256395628471,-0.327556419750271,0.148240559827672,0.222446668923913,0.079285395296851,6.99,0
168553,2.07244151142852,-0.044808433233314,-1.1238041387964,0.38063493103154,-0.060095168851462,-1.12625019018556,0.191036600218218,-0.333350168225611,0.531020865797803,0.069433577021736,-0.849863908156175,0.462295450121374,0.225971577406819,0.239534350683084,0.035892065947804,-0.068533044265538,-0.349469630130119,-0.838159666914962,0.200750393567635,-0.210535656247155,-0.297290619621153,-0.715213870380189,0.320182942685373,-0.106636874291982,-0.274160152481009,0.204608298383409,-0.070071966364077,-0.06110863702222,1.98,0
168554,1.94552849156175,-0.398638008469379,-0.238346281428244,0.494415254770633,-0.67847242206324,-0.309401743060358,-0.634203873896815,0.013506191486376,1.37725088224358,-0.193697367193126,-0.577451033652197,0.76878816408539,0.422773668394334,-0.255263097600472,0.501272101231566,-0.077960277446076,-0.356273283160204,-0.015355535111924,-0.430930271822991,-0.180143106944727,0.223287863468886,0.878062473541784,0.198725678707657,1.12078481514341,-0.129831223897207,-0.267780844259667,0.042150297944411,-0.024878235766567,12.99,0
168554,-3.16701059015144,3.32291468333229,-3.95629364572909,-1.45777503453242,1.37966471825174,4.75734493336156,-4.4408400110465,-6.41664451465604,-0.978516013090944,-1.71769440618229,-0.859523415009083,1.22051703862865,-0.747738574273075,2.69090270063756,0.530075368929496,0.310930788414053,0.411781860099446,0.275710657330719,-0.671528025212235,1.71908956075563,-2.56163632863136,2.07508444575608,0.888696532480606,0.650998790771696,-0.769548798198627,-0.226923230299237,0.286839530564821,0.366944881028955,4.44,0
168556,-1.70841915523956,0.047814026340788,-0.061501367134025,0.963935618652163,1.86807108589699,-1.49780674597441,0.758338506193833,-0.185009756163861,-0.764556996378962,-0.282612851933522,-1.08441186412815,0.502216960339296,0.659789701896235,0.42950371309734,-0.615566754792827,-0.910190570224925,-0.006411071125267,-0.534335879802529,0.247036710060508,-0.16455838365567,0.119919644218426,0.455792304360421,-0.880579952537239,0.008709968410097,0.339546231526575,-0.467225616703982,-0.062293173853331,-0.498280145554306,5.3,0
168556,-0.925026853621593,1.00016747035723,0.339816121289549,-0.434534657414254,0.181895835063919,-0.859104992302328,0.626472578944165,0.056432335417327,-0.07359868488904,-0.920015500744031,-1.09303247521688,1.07535740249788,1.40154186121331,-0.064395925792453,-0.747042056879845,-0.848738963035216,0.131262173461711,-0.382882954441045,0.687015793536742,-0.186959295217121,0.241797186271376,0.876482580628846,-0.20851449113372,0.157828651744037,0.102113172832756,0.210207644774334,-0.228163985779164,0.080633049065168,10,0
168557,2.24570279634822,-0.263921728624773,-2.6616726897895,-1.76401484870403,0.599771362338769,-1.60936199319093,0.667310208415619,-0.581578076675287,1.2584859726952,-0.735459754894353,-1.43373704671974,0.006941845541977,-0.401638313853537,0.861732695964549,1.08340026776492,-0.819630584260651,-0.430711356570124,-0.047511150408917,1.22409531466758,-0.215504773115135,0.038660245872633,0.302014132016498,-0.156094116304282,-0.952141237694643,0.567123430047698,-0.012710426193126,-0.063020971709849,-0.087669290016523,6.94,0
168558,-0.263749726632573,-0.094233853346389,-0.096642328185968,-3.10178462581177,0.278487589419213,-1.77240142867709,1.06941249331271,-0.498182818949867,-0.52940889927471,-0.899503378462706,-1.12835590223785,0.06235713120964,-0.023629185091532,0.302889284910943,-0.375399741543788,-2.94174407267721,0.349448896130691,0.912895272711381,0.178445106680041,-0.455060940554839,-0.224352072108346,-0.036364777765603,-0.273037635833647,0.073004551633155,0.32242217610882,-0.101220543864707,0.102298648671145,0.131047680296648,28.01,0
168559,2.07813795657934,0.13435255479992,-1.73192445877159,0.408225104671641,0.414023688901231,-0.857830434498829,0.164103231530626,-0.215950312457061,0.543660313637888,-0.369265300588332,-0.667424324272143,-0.032663949338979,-0.230269547399991,-0.787065675023939,0.242499434258783,0.346279686542434,0.471444358233638,-0.252927271155637,0.074994954017954,-0.173259923714908,-0.371498111807568,-0.979503410639994,0.336660529504544,0.473653466539419,-0.261345827206222,0.175962376792694,-0.064795352206165,-0.031608492605392,1.98,0
168559,-0.816385108351614,1.38922337828922,-0.681692892924856,-0.412681221969903,0.892893724899461,-0.807279969086054,0.687519168283882,0.221317969439329,-0.104652639160369,-1.3820143317773,-1.39790115398317,0.166820386116745,0.861681404163644,-1.76816929352104,-0.947178891677595,0.332330093436348,1.00254462813861,0.476816687525936,0.013541507168368,-0.034612216557973,0.039426183287881,0.387435373811192,-0.225237332280588,-0.701509109937664,-0.022086900717582,0.613057294377851,0.140566347838429,0.180522525988853,1.91,0
168559,1.99171139784631,0.120813629342996,-1.73208541303994,0.551006510560034,0.168031455207139,-1.42798911115351,0.306979286334665,-0.384846445551732,0.568315743735442,-0.4974394898562,-0.278308370221609,0.147607403790222,0.115573911851476,-0.739761259031077,0.935900046153772,0.142238460375099,0.447123191596325,0.402248458727322,-0.51463366296042,-0.145372032623229,0.220628278096536,0.759235749934667,-0.041024845645551,-0.072206585801379,0.231407371911972,-0.101861905820945,-0.00396802816274,-0.026303427414259,32.85,0
168560,-0.133785853457627,0.980320326327674,-0.256612675280413,-0.764404077323747,1.34449072781868,-0.432592285915947,1.03428028669454,-0.067171100589436,-0.197342073331426,-1.1249009745672,-1.49069116671585,-0.892521168778412,-0.795547105062582,-0.787003774066523,-0.107536064789299,0.486072142727442,0.217108213428923,0.161602653804173,0.188581177364718,-0.111243158563102,-0.306187976686912,-0.898981913178032,-0.068232675363115,-0.083355871373194,-0.549305083989089,0.136004842750831,0.107415917103503,0.194497743878793,0.89,0
168560,2.11882349112397,0.009793104829328,-1.35638164803786,0.228518869018069,0.316910638131871,-0.75931485922204,0.237358089305648,-0.345613804157628,0.435625071682013,0.044499038948924,-1.23623341129743,0.743996651115659,1.23646244562255,0.022815196635506,-0.019394522786951,0.06509796190572,-0.620984832896439,-0.752293067719046,0.422994991536303,-0.136288563725438,-0.327618787653218,-0.751567126309497,0.236032570574997,-0.687371465540406,-0.162269559223417,0.239236002449329,-0.064640679866185,-0.065579322501386,0.35,0
168561,-1.38846516249481,2.08448083049113,-0.862438230531,-0.554694284848278,-0.292386914067282,-0.685441026284217,-0.787581407110977,-2.0070255399063,-0.659708088860151,-1.08113920108067,-1.09381942469888,1.47543941496663,1.39121993862309,0.783801717661626,-0.704104099929255,0.245515398115699,-0.048690320671881,-0.805634299203431,-0.27332970489721,0.589459728382262,-1.45020013579557,-0.104733850985026,0.394208587617836,-0.016829304765089,-0.399776080612881,0.130399929824664,0.083006851578724,0.059628842581655,1.98,0
168561,-0.188299674022716,0.654359186261418,-1.3111344054013,-2.63072719676068,0.764733711101871,-1.56056878859656,1.00648150119094,0.042183718839003,0.019480609860206,-1.49040062550407,0.610460322086281,1.00836999578767,-0.166897295765328,1.21359933205053,-0.147505438297778,-0.746020770681869,-0.363826782722198,0.270409986179029,0.994261862959076,-0.232142755892745,0.27400257920839,0.718101928324874,-0.296093991313982,-0.407244921490869,0.222314122186238,-0.14001665281853,-0.109097001827983,-0.078836501678705,8.04,0
168561,-0.386417631687135,0.36036765193527,1.393931744416,1.08421193799016,0.046773348893127,-0.305551487337582,0.341276615598176,0.110404757996268,0.053239252038531,-0.284173737528963,-1.18022582452547,-0.62164103528844,-1.1169713857622,0.279905740322261,0.797983636885725,-0.129343656077859,-0.195303580306588,0.167897400162274,0.515878397962113,0.063503392959631,-0.056503052598553,-0.285401788050891,0.284243429319451,-0.117918852658393,-0.904007245398253,-0.878812300870193,0.232072826772218,0.225285903523142,58.95,0
168562,-1.43379479366196,-0.129519890029428,1.85478395241779,-2.54350265211331,0.19139963221788,-1.19912805802107,0.570001885234568,0.027998752203537,0.766279141941125,-1.71116790817981,-0.861077092547372,0.387019357846725,0.198365072798487,-0.324223427588215,-0.055758163542456,0.432062834845948,-0.823396055592656,-0.349763658580257,-0.768707998966026,0.274511857637904,-0.175801465103199,-0.676956335883151,-0.003185694444168,0.040628915973294,0.494064801797109,0.120959427946351,0.168540560946321,0.122771863959622,75.1,0
168563,-1.42766436285008,0.882411679977737,-0.42649591059528,-1.06194853323992,1.43003523695361,-0.529432016926269,0.499063756476102,0.474809407642154,-0.586700086491022,-1.11108326781642,0.54739261223315,0.678363607206613,0.144319389298637,-0.553481403905543,-1.15952532618234,0.836833935411599,0.044304366518561,0.285201262103408,-0.279030732111597,-0.113188997339933,-0.252906931080835,-0.857839908246048,-0.303994284275997,0.148159245911097,-0.167293369063426,0.075042887738031,0.146777516206867,-0.02279930262537,5.88,0
168565,2.16244885908274,-0.889119713597148,-2.55938836018714,-3.00553044739824,0.566193915644801,-0.293355477541254,0.082361637894341,-0.219031934622609,0.333776637573757,-0.48255119794656,0.201029479134495,1.15289357474839,0.950635779018612,0.644518221366506,1.83511051159329,-3.94143117696042,1.0430381884733,-0.433890400472564,-0.806693118209485,-0.64910286242599,-0.132121531184202,0.449649317163287,0.119216312965547,-0.249683590480579,0.302771214576759,-0.605357074389913,0.067642467450773,-0.067188693883484,10.45,0
168566,-1.84631167951798,0.734416150350144,-0.888526247568322,1.27318313132348,0.686198529122645,-1.01545568356938,1.03625681177319,0.170159916164054,-0.792770210949249,-0.064231217475516,-1.16422885074049,0.588422827194791,0.80777841526064,0.664151996294966,-0.349405182762544,-0.996373986850391,0.311847982737455,-0.406722310597666,0.827704215755203,-0.26461066290694,0.094101593433406,0.735114077496024,0.087033886213263,-0.023295433913465,0.150410387326946,-0.404075993908636,0.028399807849951,-0.518162773656073,18.74,0
168566,-2.18506502931152,2.52330353524248,-3.21405042478888,0.326470302462937,-0.389980702215409,-1.87188059885874,-0.645973054435568,1.60200592209082,-0.844484953256572,-2.40322267831113,-0.703196465480832,0.576445756698428,1.01273067425498,-1.30560023182873,0.651928388831528,1.20416384095975,2.53267285980471,1.5908775146405,-0.396020855758252,-0.624759725514757,0.482500177924155,0.708748233285937,-0.08027536563923,-0.295777394790663,-0.291765291288742,-0.197453165664954,-0.963236957737635,-0.240538200006854,1,0
168567,1.88926125650014,-0.468554369548467,-0.47192881623848,0.143099913449471,-0.410910360881619,-0.064281024775899,-0.498049068777207,0.078743089136694,0.649271264300738,0.123979013666013,1.05450655442352,1.40881254161351,0.694769104371274,0.010242510914916,-0.210655634886312,0.598644212732986,-0.794025834774507,-0.057187185868297,0.234463331045329,-0.025120434421932,-0.181878522384275,-0.559335843417191,0.425798530545992,0.770724467838934,-0.657246081399429,0.170052425063662,-0.051769585372848,-0.037612775536278,49.95,0
168567,2.06678087522697,0.214010615503528,-1.67622763899397,0.406832796573719,0.511373044769341,-0.790159403944528,0.227469454947807,-0.259855736275947,0.36342263620508,-0.411028511458665,-0.352564586523297,0.622284858598945,0.898310814081851,-1.00512775865089,0.158351647242347,0.211308551881634,0.490311925929838,-0.507846848203406,-0.033335383839785,-0.110809841221157,-0.348030579563054,-0.847237703715456,0.340114298076985,0.531564968785378,-0.247512417915473,0.172584593570859,-0.05382185794389,-0.029114658215885,0.89,0
168567,-1.83082516349907,2.2442303819671,-2.38549538051336,3.39276822933793,3.18429561864271,5.46207827419053,-1.44015284899334,-4.87664603214428,-0.949762860926485,3.27021583910678,-0.205570723585491,-0.362303986045136,-0.486814301379431,0.188712651858472,0.325524819561075,-0.830602998001484,0.300686412039425,-0.581412044806416,0.958070328861644,-0.050977259095682,0.955412101109203,-0.118456949441692,0.741139177267226,0.637735852449588,-0.38948750064994,0.185879387585807,-2.08708422820743,-0.859067332966734,0,0
168568,1.9569464801418,-0.310638358377122,-1.27611999709463,0.337051776794649,-0.047479862718098,-0.659072879003206,-0.031063437986121,-0.104195296803306,0.366549042908611,0.367669298325161,0.580609394382331,0.226534139063585,-0.996804985030854,0.785931493530548,0.178449009761091,0.421036468540624,-0.801430313912254,0.414740031577112,0.014852174304053,-0.19188605648619,0.188797423013941,0.488668743681141,0.043651958967297,-0.380816550104959,-0.070321363331034,0.391002822050946,-0.074176689600431,-0.07026141993424,42.98,0
